	A549	CAL-12T	Calu-3	DMS153	DMS53	H1299	H1355	H1437	H1650	H1666	H1703	H1734	H1781	H1792	H1944	H1975	H209	H2106	H2228	H23	H2342	H2405	H358	H441	H446	H460	H524	H526	H661	H69	H82	H838	HCC15	HCC44	HCC78	HCC827	Lou-NH91
AHNAK_K1333	-1.48828942783	-2.48352386374	-2.43033591702	-4.81180275936	-4.00304941863	-2.50060851552	-2.18513750118	-2.9299934639	-0.971059149436	-1.88848762159	-2.86926475898	-3.4543776719	-3.4543776719	-1.97111034327	-2.64002601461	-1.06281175188	-3.37403685976	-2.28639501541	-2.09802819607	-1.72372922171	-2.31133415093	-2.31133415093	-2.05353275204	-2.64002601461	-3.20608044716	-2.22644635055	-2.51467468755	-2.43033591702	-1.71107129352	-1.46875373896	-1.41031955092	-3.24870980553	-3.20608044716	-3.24870980553	-2.35494401898	-3.24870980553	-2.99264898958
AHNAK_K2194	-1.91219281638	-2.60677158786	-2.66487433775	-3.14485970169	-4.59502675484	-3.1885423936	-3.30363153064	-2.72616501887	-0.523367851899	-1.06281175188	-2.67992659311	-4.52019963292	-3.76796431285	-3.05113527103	-2.06990982607	-0.798050746096	-3.74470897854	-3.07077923394	-2.99264898958	-2.54463732834	-1.84229589283	-1.6872109837	-2.29845840881	-3.22373098495	-4.00304941863	-2.86926475898	-4.52019963292	-3.70844324171	-2.03886994903	-2.32958922664	-2.21071006612	-2.62186266577	-3.94236832989	-3.4543776719	-3.07077923394	-3.42431027171	-2.81470565699
AKAP13_K1670	1.09308505961	-1.73459983145	0.502146033305	-3.24870980553	-0.875453126959	-0.921171834275	-0.012663070191	-0.993902568231	0.950116661398	-0.224877400983	-2.00931112008	0.414677091861	-2.19697243996	-0.648222102523	1.59008922711	0.338637886306	-3.16548140319	-3.30363153064	-0.805651079168	-1.38543301766	-2.12507796482	0.789277109544	0.87411638563	-0.340046518162	-2.29845840881	0.271345797875	-1.94853332265	-2.02603609915	-1.35612798659	0.429585195839	-1.39302880634	-0.962961626745	-1.06281175188	-1.98423110308	-0.912647834899	0.0150491611779	-1.99695425939
CALM3_K116	-0.306524955568	-0.537048391908	-1.48828942783	1.34171696007	-1.74944199247	-0.580866049517	0.206626563186	-1.18911784054	-0.691535359425	-0.385719075496	-0.987361219033	-1.2737263887	-0.70542326356	-0.962961626745	-1.05660775802	0.0258400262809	-1.03943664512	-1.40274481227	-0.833322276756	-1.04644076473	-1.32939160704	-0.798050746096	-1.14285543269	-0.615081924015	-0.394913451034	-0.150034591371	-1.58293357496	-1.57103325735	-0.669484776535	-0.357542129977	-0.0524200842518	1.52177627875	-0.792306701993	0.143346974415	0.246674666541	-1.01671165178	0.429585195839
EEF2_K407	2.55032698381	0.301941031781	0.277330902955	2.46370968716	-0.233528861069	0.705132592391	0.365373909882	0.522284483498	1.71224924628	1.28133371311	0.593463927592	0.774269025681	-0.784697171972	1.48032405382	1.22594341632	2.31534989071	1.00949712296	0.0726762689327	0.612305167794	2.16772561299	-0.756905710154	1.18575717278	0.976632190115	0.813238047069	-0.306524955568	1.44816350252	1.37440274245	0.161203127976	0.863896511437	1.38983466529	0.779023908127	0.918438506557	0.112442035225	0.571669082405	0.581128832923	1.05360445282	0.669882935923
EZH1_K736	0.464997122253	-0.631768894874	0.136845443012	-0.849824233343	-0.869427302732	0.933215288671	-0.351655479093	-0.2029025189	0.690407172809	0.20129644239	0.784219480126	1.04325930849	-0.537048391908	-0.564407252527	0.360932310486	0.84453911016	0.325191348789	2.13302529512	-1.98423110308	0.435825962618	-0.102650143432	0.227399656149	0.541410950577	-0.385719075496	-0.76446704597	0.386247956079	0.655327312837	0.449055015645	0.355739374642	1.56010386045	1.09308505961	-0.669484776535	0.181232048596	-0.441457640068	-1.85489876471	0.808529027502	-1.28882035918
GCN1L1_K1663	-1.00978024128	-0.370113165834	0.982238745455	0.288430982752	0.695296826919	0.502146033305	-0.717940515717	-0.59386364498	2.28382244881	0.593463927592	-0.047382087322	-0.0387370500014	-0.770559556422	-0.684735212775	0.998677277962	1.77197357949	-0.379913666045	0.750044481484	-0.394913451034	0.320651309738	-0.345847634194	0.429585195839	0.0150491611779	-1.42000987972	-0.798050746096	0.259094926175	-0.250034425795	-0.954635666926	1.70229553613	1.84768377118	0.161203127976	-0.861064075146	-0.400507042968	-1.16857065074	-0.805651079168	0.0486308691787	-0.954635666926
H3F3A_K27	-2.05353275204	-3.24870980553	-4.16909307056	-1.48828942783	-3.4543776719	-3.07077923394	-3.7913740848	-3.63731713518	-1.50012789395	-3.01259696205	-2.9109035206	-4.26029042112	-4.66289422345	-3.20608044716	-2.66487433775	-2.57667547006	-0.980350506967	-2.06990982607	-4.66289422345	-1.62627703354	-5.69547244479	-3.01259696205	-3.48091066549	-4.16909307056	-2.81470565699	-2.85148646933	-1.35612798659	-1.88848762159	-2.14010496106	0.196558106303	-0.811037421526	-2.45174057361	-4.20237929815	-3.94236832989	-4.69012251246	-4.00304941863	-4.37582939035
H3F3A_K36	-2.50060851552	-3.88228648756	-3.84364710041	0.143346974415	-2.97034038892	-2.9299934639	-4.3038351978	-4.00304941863	-1.64613091574	-3.16548140319	-2.99264898958	-3.74470897854	-5.08726281398	-2.69407981933	-3.5603052624	-2.76508841126	-0.840733816455	-2.21071006612	-4.85578516859	-2.782185018	-4.48581430581	-3.03345265018	-3.5603052624	-4.66289422345	-2.59270655815	-2.48352386374	-1.15185671052	-1.75971709971	-2.9299934639	-0.457404303235	-0.463250209332	-2.53081280068	-5.14472302151	-4.62597860209	-4.59502675484	-4.48581430581	-4.26029042112
HIST1H3A_K27	0.632424552827	-0.37470534042	-0.993902568231	1.82174322023	-1.13300330503	0.617716502447	-1.35612798659	1.6460766824	1.26941061818	-0.631768894874	-0.224877400983	-1.61751167146	-2.76508841126	0.298369075673	0.659512385068	0.898524199971	1.92450697014	-0.306524955568	-0.254728650873	0.546651738098	-2.2669057648	0.206626563186	-0.400507042968	-1.2559342695	-1.11165221801	0.231820560276	0.311573336524	-0.150034591371	0.893530769843	2.41843294006	0.732948245991	0.94563494149	-1.61751167146	-1.34741414486	-2.41042357866	-1.00978024128	-1.08584332136
