	A549	CAL-12T	Calu-3	DMS153	DMS53	H1299	H1355	H1437	H1650	H1666	H1703	H1734	H1781	H1792	H1944	H1975	H209	H2106	H2228	H23	H2342	H2405	H358	H441	H446	H460	H524	H526	H661	H69	H82	H838	HCC15	HCC44	HCC78	HCC827	Lou-NH91
AHNAK_Kme1_K1333	0.658569535338	0.107944709433	0.0490238158444	-0.0685532128268	-2.78549838162	0.219121660147	0.34029861693	0.27495366599	1.20641500576	0.396076222685	-0.21302773803	-0.765382184678	-2.6321503481	0.515447732576	-0.0685532128268	1.94697072972	0.312776392097	0.398630102081	0.393783903047	0.840855730344	0.466604343508	0.103877852932	0.473380621853	-0.0971183872852	-2.6321503481	0.239452979169	-0.518904548993	-0.238012111185	1.91268180828	0.380944008167	0.603006225099	-0.430272911218	-0.387206552724	-0.382383408502	0.199160211582	-0.857102253655	0.0363397271764
AHNAK_Kme1_K2194	0.507075501162	0.321717644532	0.248917663035	0.545365370768	-1.43242556544	0.122473565428	0.128891657723	0.551068861199	1.46065812451	1.42279848346	0.255193299384	-1.99986206523	-1.30279056279	0.106426302081	0.469667092519	1.4136298732	0.375335839525	0.194575686457	0.183316654991	0.508297265851	0.692452530048	0.591824906405	0.504278945081	-0.0076689760028	-2.01697741872	0.0631398061385	-2.86247245014	-1.37984372126	1.3645879431	0.19204346108	0.402156466124	0.28371415901	-1.12447671158	0.0338431738068	0.00226888439339	-1.20829310629	0.389091416444
AKAP13_Kme1_K1670	1.37661894081	-0.772595112335	1.0496611768	-0.999520325135	-0.202861372029	0.649776968405	0.158174351117	0.0330289711699	1.37732102078	0.800213481851	-0.939503955371	1.12401313096	-1.09977494934	0.733966164339	1.83308612817	0.994471151692	-0.983527870445	-1.81892325303	-0.129553521656	-0.371596704782	-0.847675017485	1.22655246154	1.37107828338	0.780196527654	-1.47574446189	1.06241865038	-1.55466531058	-1.37976288992	0.536354688175	0.129320670526	-0.78459191563	-0.371596704782	-0.377117422558	-0.887977872586	-0.281557577029	0.826885384466	-0.78459191563
CALM3_Kme1_K116	1.17069164605	-0.297303194624	-1.06034023048	0.556213447631	-1.30083285832	1.10885554608	0.247734727689	-0.19335425773	0.916095819615	1.11885906387	-0.658990473716	-0.730585546138	-0.211601533985	-0.616398824856	-0.756575956605	1.2695603528	-0.271533197083	-0.733873451595	-0.389475366693	-0.485542170791	-0.879339273084	-0.737736090753	0.901756743944	1.03016770016	-0.249306903721	1.30119739265	-2.20614523874	-1.78061346631	0.876106365661	-0.529377608469	-0.224835530611	2.87685130211	-0.513141510779	0.108211954584	0.218802033281	0.789929447406	0.335869141534
EEF2_Kme1_K407	2.04953180841	-1.07164897498	-0.0795477734843	-0.744644723918	-1.37201111933	0.439327108162	-1.01297457219	-0.0604988524287	1.25291086169	0.679350415343	0.175840628518	0.381431837349	-1.51249130526	1.08438819894	0.82340577836	1.58126707401	0.57193223018	0.0426785284372	0.105213643062	1.96208120492	-1.57772644937	0.580623626707	0.633815937314	0.279907965735	-1.44591868292	1.01652605768	-1.04227600919	-1.29508514214	0.342526516058	-0.823451207231	-1.06385631032	0.710142673311	-1.17659648858	0.185608963733	-0.0678693750225	0.3340936486	-0.886007720151
EZH1_Kme1_K736	0.620188489458	-0.985857110514	0.37955648463	-0.978436813799	-1.07860806162	1.09770280768	-0.811999046083	-0.462507927144	0.775707173411	0.465059129842	0.796237793605	1.11922394759	0.0937154602495	0.195647760241	0.608596676297	0.808668928853	0.597220923797	2.40229943552	-2.05477149572	0.839870652522	-0.629028555401	0.463905606824	0.766541053039	0.212165513672	-1.16954151157	0.664114737138	-0.720713270341	-0.555487335538	0.500385841809	1.61752966706	-0.367379811385	-1.1168296198	-0.562577997035	-0.879910059131	-1.99292415645	0.68624791155	-1.34401322326
GCN1L1_Kme1_K1663	0.0372682803804	-0.789426296893	0.877536739048	-0.454348279502	-0.307997317324	0.809686917385	-0.995512063452	-0.583488401745	2.31787260948	0.693351969788	0.366422663304	0.440773925527	-0.849443518844	0.188096205805	1.13426563115	1.59115648211	-0.509397139263	1.10502400598	-0.660458368409	0.789458036739	-0.681950639293	0.624757097913	0.444783563014	-0.0145151065569	-1.12843811815	0.61450352192	-1.21064009802	-1.43478702552	1.55407984281	1.89299920891	-0.70685203229	-1.17552790145	-0.780345894238	-1.3417045057	-1.05952691271	0.329589147711	-1.12726622962
H3F3A_Kme1_K27	0.639699259123	0.322969018478	-1.15894905296	1.05228960255	0.0520397164901	0.370422388465	0.176171707517	0.358233536996	0.954292246675	0.198588019815	0.36557577859	-1.1755334041	-2.38707968155	0.179300580897	0.450899962949	0.442544257228	1.21184022128	0.779689197693	-1.36504992759	0.965071396641	-1.38455311291	0.262912666771	0.208866198714	-1.15894905296	0.176171707517	0.266011028734	0.654938037573	0.596287449925	1.50299783959	1.25339163587	1.00951844126	0.560662027293	-0.986013436502	-0.927564947524	-2.42662267237	-1.16832818524	-0.872740450938
H3F3A_Kme1_K36	0.566897913039	0.178986772473	-0.710181838058	1.26278083441	0.406314447774	0.478451927186	-0.690376798018	0.305599420787	0.906049289715	0.246600704884	0.419540171529	-0.628210203944	-2.89108328174	0.523181199525	0.171192246574	0.457103839108	1.1855003716	0.759484955748	-1.35557227989	0.615017517459	-0.622121590618	0.348298180269	0.271118989277	-1.89733327202	0.384169951916	0.564027960851	0.766400655506	0.679077439139	0.434352308589	1.05210257443	1.06179571968	0.564027960851	-1.36844629326	-0.88085797183	-1.87508102435	-1.85317037833	0.164361579725
HIST1H3A_Kme1_K27	0.752026108873	-0.540348036126	0.132503737927	-0.030814339067	-0.88167722282	0.851133174332	-1.00176226544	1.06537026871	1.19050464614	0.24320322512	0.366594353472	-1.18711549876	-2.26694074358	0.642294656376	0.802077714614	0.813195070507	1.51994658823	0.394746060374	-0.372762352685	0.873254256952	-1.48339549659	0.506165053188	0.362533614775	0.125046745745	-1.10220531207	0.601386844781	-0.595658927205	-0.547506671401	0.82837575529	2.09193086216	-0.265906374338	1.11156023503	-1.28641343677	-1.08147725801	-1.85674624033	0.0958846356517	-0.869003433051
HIST1H3A_Kme1_K36	1.88893834626	-0.422246615647	0.264921595725	-0.217515131419	-0.589815677469	1.05224911441	0.626568244065	0.195772221814	0.967151714227	0.0723164405308	0.0201867014892	0.15953461236	-1.74429332331	2.32400823436	-1.09675873483	0.245039784418	1.13000158862	0.269263928498	-0.68084553028	1.93307579223	-1.26548586461	0.480150677253	0.00246149082461	0.733533177099	-0.94457119496	0.912994363685	-0.729204792271	-0.496768327272	0.169827474302	-0.37307163162	-0.349553358946	0.956188796569	-1.99011426974	-0.834465321904	-1.45651908798	-0.140350889361	-1.07260454713
HIST1H3A_Kme1_K4	0.38335645671	-3.34632888742	0.321528932129	0.239954212406	0.365817366227	0.279814693973	-1.74999282916	0.168513574128	0.425123882525	0.35226059379	0.335596219124	0.308524721437	0.120170649484	0.380080046246	0.335323695885	0.425767357174	0.43208557777	0.377785855197	0.297754159707	0.441084800595	0.217571165719	0.399560495996	0.148308869288	-3.74596102685	0.373471662401	0.170700374507	0.46886286385	0.476055644237	0.301227248838	0.57222361782	0.500220966183	0.308855507445	-1.94344583048	0.210598433301	0.148118751659	0.300850209555	0.198559968595
HIST1H3A_Kme1_K79	0.326269542105	-1.72908346228	-0.0254340262122	1.21685568238	0.231988114062	0.404509872983	0.285428966448	0.726327474647	0.526195163556	-0.218554810846	-0.0378838329102	-0.11310970119	-1.99980046146	0.455782187413	0.0832576502416	0.220938177836	1.4909812891	0.615383689383	-1.75612090164	0.301149826632	-1.73461414842	0.0103062059974	-0.0214241460323	-1.80001991796	0.295322218596	0.245477610726	0.793662561209	0.718504168713	1.67703247726	1.17477147602	1.01205050828	0.865917362192	-0.11310970119	-0.271937437261	-1.79424194491	-1.829738827	-0.233038906466
HIST1H3A_Kme1_K9	-0.0528289546983	-0.26046789547	0.187821205884	-0.152714911884	-0.442419327415	0.457792686849	-0.175750292641	0.317938960807	1.10955816294	0.215093671903	0.255968360553	0.27070929876	-0.509638870509	0.280757660677	0.521028217692	0.572032665417	0.523963520952	0.755812648944	0.0322047655805	0.369949269736	0.000142550082005	0.268017085652	0.26870491803	-0.114116688722	-0.497762738133	0.13434523219	0.510987232779	0.391657437815	0.24491657194	0.433425160437	0.28148106104	0.145590081274	-5.51840843306	-0.188517036997	-0.534664880109	0.0736146364463	-0.176223034748
HNRNPL_Kme1_K34	0.382028064257	-1.10400743841	-0.115487757835	3.05665100526	-0.830036824498	0.265846623229	-0.770909268674	0.386237663619	0.743490037453	0.338602591734	1.32541789804	-0.223148031791	-0.222765641049	-0.00330935310448	0.692710027445	0.178755187617	0.71887382211	0.898031798939	0.00874097189673	0.731343253014	-0.651394549196	0.216498605191	-0.0899885435768	-0.353356264557	-1.13798332458	0.0589412333754	-1.03793473866	1.43393745303	0.430528812687	0.976199209628	-0.546241079971	0.474448123651	-3.04756825115	-1.09262030058	-0.885091105989	-0.292277313548	-0.913162595004
LASP1_Kme1_K75	1.2276314477	-1.82310412141	1.33555737806	0.127070511644	-0.902239293537	0.713601639575	-0.329746528544	-0.0650724924718	1.79339428845	1.83255914273	-0.680512626473	-0.30168853716	-0.237619352105	0.989717138279	0.889186668518	1.22154019573	0.0313837282119	-0.364842599252	0.0529624209123	1.28514587046	0.233602856361	-0.0198335121488	-0.481279122626	0.819460156749	-1.87553289154	0.708683646095	-1.54904209825	-2.0272980223	0.93542403598	-0.376505326422	-0.845376971136	-0.204627280744	-0.643018237885	-0.783675900034	-0.472280885532	0.655724687685	-0.869350013572
NCL_Kme1_K71	0.830333905258	-2.5614402825	0.246157748576	-1.09575295925	-1.12877306908	0.433138171594	-1.26637138879	0.132203811328	0.529850010317	0.972577297071	-0.293337126936	0.561347991244	-0.550207740627	0.274574958427	1.37825527672	0.579485137905	0.967673288758	0.594853662447	0.0818156083342	1.36224775644	-1.40835794381	0.750320613762	0.803744477781	-0.162414816526	-1.15919982542	0.454918977147	0.857465537196	0.663621128639	1.38478612848	1.20772709964	-0.898044940657	0.325422859123	-1.23219281194	-1.204306287	-1.32667159777	0.295184522917	-1.40063517879
NPM1_Kme1_K223	1.11703598895	-4.01161219529	0.188666864013	0.0197480891573	-0.18032821107	0.458522974419	-0.212215517118	0.615004174632	0.656636840685	1.54843890235	0.251057227538	0.33133349364	-1.48289597178	0.9122525923	1.22670542428	0.602046599569	-0.399682978685	-0.428149461352	0.610887612356	0.494081867403	-1.17563783126	0.964274455069	0.348154739586	0.531702791475	-0.682197188098	1.1164566634	-0.658764481945	-1.01208530225	0.299820222819	-0.146805430377	-0.808913449629	0.653549614369	-0.437144972253	-0.25890523861	-0.105780284717	0.334128921841	-1.27938754542
PIK3C3_Kme1_K287	1.22002664718	-0.660985364639	0.971834768801	0.170495336919	-0.199950150695	1.27556866433	-0.225936438015	-0.0980946430622	-0.287604178412	-1.52711453017	-0.169958439385	-0.466295298464	-1.23751505785	1.06702165997	-0.328905152343	0.869172741274	1.60193666923	0.191363793251	-1.57182110175	1.79959010231	-1.17106259302	-0.994598570996	-0.570549495278	0.894923370512	-1.00016992709	1.54801849816	-0.310158130104	-0.448836706189	0.98446075746	0.428366767996	0.0121561465431	1.70159890259	-0.980335561362	-0.771009533663	-1.45319205462	0.852478754282	-1.11492065373
POLR2B_Kme1_K1052	0.892842895819	-1.01533790721	0.625206613957	-0.521421243337	-0.901603971599	1.20766262252	-1.65780846489	-0.515551230806	1.13943672711	1.27526657889	0.735645444304	0.446608528461	-1.17210435354	0.463344935623	1.03281593254	1.0526145261	0.702194972592	0.933458945633	-0.778891412556	1.28261272524	-1.04315721636	0.867575118038	0.391818930793	0.0636870578842	-1.14210187991	0.803036198819	-1.33895824686	-1.48653329488	1.2411043718	-0.557150035615	-0.860856679749	1.34692925631	-1.05935727279	-0.79442030949	-1.30847741686	0.629897870682	-0.980029316672
RALGAPA2_Kme1_K679	0.70666033528	-2.68969686308	0.658296841944	0.142018302575	-0.158413808572	0.462424100514	-0.497761001001	0.145719460482	0.579493241006	1.84150951853	-1.10317740558	0.715425471389	0.43842074182	0.477248007636	2.30419279066	0.594672892027	1.04089337237	-0.122322984762	-0.318884763615	0.694490364869	-1.10082241098	0.742658340036	-0.671552382954	0.627697384438	-1.14401924614	0.390385976396	-0.560789794358	-1.58210071262	0.408618614983	-0.139014568436	-0.405812748943	0.947395316949	-1.70617626395	-0.586789597437	-0.533597943419	0.757175754364	-1.35446433242
RPL36A_Kme1_K53	1.08777491268	-0.18023750795	-0.306164308613	0.163657050469	-0.112631946512	1.21815803106	-0.546033929819	0.386653617263	1.54447617681	0.993119429138	-3.74504140774	-0.448072832626	-1.64127332071	0.0359244798491	0.285464111512	1.06920203898	0.354536633276	-0.0209870854652	-0.157164594889	1.37343578024	-0.218148773744	-0.963658329855	0.067874895475	-0.486631262841	0.0647612556534	1.18928100074	-0.534802703213	-0.236684822242	-1.8789564901	0.454467097083	0.20462342577	1.42901997909	-0.076428781502	-0.172513894179	0.227317458537	-0.51894321487	0.0946278332541
SCEL_Kme1_K109	0.202896504462	0.327427507383	0.180948570516	0.322523532923	0.20597932491	0.152338308788	0.472396155422	0.262412581386	0.263033942411	0.20626363116	-0.264635697389	0.39719598639	0.298291734968	-5.34829564337	0.238412120519	0.255136067793	0.277891937296	0.15550520093	0.268426360492	-2.15239809972	0.291552361201	0.181233295739	0.379445722176	0.419372764242	-0.0360270392315	0.147982112604	0.138394328221	-0.0543440342556	0.347665044362	0.211170608432	0.200804689441	0.384445421203	0.22499447505	-0.453134317245	0.401775284366	0.348376917639	0.144542338789
SLC25A5_Kme1_K52	-0.0594462164043	-4.23200901389	-0.117321315201	-0.266377079052	0.453957141075	-0.104401081243	-0.938455071744	0.124549212024	0.94180118915	0.487826043075	0.475095926628	-0.768371229153	-1.00122649365	-0.843058254064	0.66042799491	0.495382080013	0.623264591641	1.24722608223	-1.22862977447	0.755287518219	-0.366055368665	0.183845430326	0.0437787807902	0.144266373824	-0.360038864939	1.01784153702	1.1698097365	0.675956245342	0.11821857281	1.35285565838	1.21945308571	0.202696204516	-1.09013432302	-0.444385304171	-0.675717542241	0.303277028342	-0.201189500616
SLC25A6_Kme1_K52	0.153337381737	-1.95037718299	1.10127485413	-0.538484303143	-1.57290279113	0.0620329916487	1.2141166687	-0.764830904966	0.463351335473	0.214895279134	0.788031847007	-2.2238988303	-1.26503035184	0.17485022476	1.44927981371	0.112059616095	0.788826265614	0.207926870614	-0.916144706706	0.832228078383	-0.79452472091	-0.754776631841	1.15867260651	0.256134658387	-1.31692757623	1.74877074028	-0.543198002859	-0.326269066688	1.21487938125	1.55943108101	-0.255662887972	0.391684802179	-0.676101710965	1.11763357758	-0.820766447729	-0.0655083343034	-0.224013623625
