	A549	CAL-12T	Calu-3	DMS153	DMS53	DMS79	H128	H1299	H1355	H1417	H1437_plex_8	H1437_plex_9	H1650	H1666	H1703	H1734	H1781	H1792	H1944	H1975	H2073_plex_6	H2073_plex_9	H209_plex_1	H209_plex_9	H2106	H2228	H2342	H23	H2405	H3122	H358	H441	H446	H460	H524	H526	H661	H69	H82	H838	HCC15	HCC44	HCC78	HCC827	Lou-NH91
AAAS_phospho_S541	nan	-0.493119867079	0.383247136919	-4.65355276387	-0.469040114697	-1.09237101374	-1.51124944617	1.30167256204	nan	-1.0587968765	-0.898105390477	1.76689005687	0.0787216900199	1.48931743123	nan	0.333219055062	0.206258610022	nan	0.876193469794	0.394097812826	nan	1.15628861365	-0.842963070532	-1.02749247552	0.157870578676	-0.299533590075	nan	nan	0.271520802532	-0.324291046685	0.0281197347368	nan	-0.860524643752	1.33000522879	-1.68907701949	-0.842186044186	2.48764108408	-1.0594007923	-1.63550031784	0.704436495717	nan	0.188883420393	-0.69840413068	0.50349421398	nan
AACS_phospho_T659	nan	nan	nan	nan	nan	-0.874304964258	-0.407830750877	nan	nan	0.22917089457	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.237765577303	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.20986921542	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
AAK1_phospho_S846	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.972702426581	nan	nan	nan	nan	nan	nan	nan	nan	-1.19116621599	nan	nan	nan	-0.529645025099	nan	nan	nan	nan	nan	nan	1.7988099918	nan	nan	nan	nan	nan	-1.11000001145	nan	nan
AAK1_phospho_T375	nan	-0.528756649834	nan	-3.91821496861	nan	nan	nan	nan	nan	nan	-1.2560041311	1.39947506829	nan	1.67079120947	nan	nan	nan	nan	nan	nan	nan	0.701401066621	nan	-1.2782287952	nan	nan	nan	nan	-0.1709314649	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.583851570664	nan	-0.137462104034	nan	nan	nan
AAK1_phospho_T389	1.79008009978	-0.0188422777535	1.40440804528	-4.23483641613	-0.578904440674	-0.558543522894	-1.24545006846	2.04585443221	-0.287790693468	-0.919546311785	-0.645130439799	1.29834652627	2.66882432642	2.55326508855	1.20020005951	0.0146560871121	1.21141079773	1.32194273038	0.687559344838	1.60848404385	-0.206698846491	0.689614863203	-0.824522745685	-1.5586827149	-0.57483642837	0.39155418735	-0.53959829954	0.983711083771	0.889500095698	-0.175724978111	1.51471280214	1.85734226344	-1.29618441586	2.07719036916	-1.65222840818	-2.00714999153	2.85396316975	-3.19412565223	-2.95799845518	0.466873010517	0.460199367032	0.455250107042	0.467672230091	1.64097409687	-0.586019100077
AAK1_phospho_Y28	3.19331262142	nan	2.42854834833	nan	nan	nan	nan	nan	0.272400830276	nan	nan	nan	1.26492833678	nan	nan	nan	nan	1.7561799875	nan	2.26339288529	nan	nan	nan	nan	-0.0357277975133	nan	nan	0.340515301508	nan	nan	nan	4.97829330183	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.98843544299	nan
ABCB1_phospho_S675	nan	nan	nan	nan	1.71146435815	nan	nan	-0.185557383886	nan	nan	nan	nan	nan	nan	-2.72582429316	-2.87578871053	nan	nan	-0.282288272396	nan	-0.101406385939	nan	nan	nan	nan	nan	-100.0	nan	nan	nan	-1.61438049634	nan	-3.97242715293	0.809318162519	nan	-100.0	nan	-4.70257580551	-4.70433069716	nan	-4.90639790791	nan	nan	nan	-100.0
ABCC2_phospho_S283	4.1158781588	nan	nan	-100.0	nan	nan	nan	-0.473439688396	1.22002591308	nan	nan	3.13824563761	nan	nan	-100.0	-4.59784487891	nan	3.68691373461	3.0545906006	nan	10.4871026085	2.74269781782	nan	-100.0	nan	nan	-100.0	-2.38327530189	nan	nan	0.000286796782855	0.0970720280451	nan	4.52530884404	nan	nan	nan	nan	nan	1.93521470802	11.9436322081	nan	nan	nan	-100.0
ABCC2_phospho_S908	nan	0.851002138644	nan	-100.0	nan	nan	nan	nan	nan	nan	-0.811868373735	1.60739173818	nan	0.225115426134	nan	nan	nan	nan	nan	nan	nan	1.3043771978	nan	-4.19466760047	nan	nan	nan	nan	1.36707782833	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.64244397127	nan	-0.86848992762	nan	nan	nan
ABCC5_phospho_S64	-0.30193108716	-1.25837540142	nan	nan	nan	nan	nan	nan	-1.1546254143	nan	-0.437245958026	nan	nan	2.60779203656	nan	nan	3.56937057686	-0.122099500256	nan	nan	nan	nan	nan	nan	nan	0.535525643145	nan	0.865448090111	1.78703017418	-0.456272875295	nan	0.808402147443	nan	nan	nan	nan	1.14081928855	nan	nan	nan	nan	-1.66867495689	-0.569857912356	nan	nan
